,User_ID,Rating,Movie_ID
11533943,2304667,2,3106
2006718,1701081,4,494
1603144,363035,5,413
12323424,315512,5,3290
12655889,2067756,4,3368
3664730,538855,2,1001
6138432,274650,2,1693
9946623,352966,4,2617
11085005,1608761,3,2953
10916218,2298799,5,2913
15163785,2494022,3,3938
2358875,980485,3,607
15723795,2462683,2,4123
302235,158607,3,118
16751596,366813,4,4356
510511,1379133,5,189
11731370,873633,5,3151
7205115,13134,4,1939
2109203,633890,1,548
8628543,2045949,4,2329
406280,2098138,5,171
2061651,1351314,3,517
8034379,1859136,4,2152
7436551,2225,3,2000
8571871,1538355,5,2290
12636397,333514,2,3364
2805283,1749656,4,734
13968607,827387,4,3670
1424390,1132068,2,357
11561267,234252,1,3106
9814905,1517231,3,2594
8364769,1607762,3,2200
13784860,1927251,5,3624
1567507,1721354,3,406
14657638,1125039,3,3860
12177300,2629599,1,3268
2432461,632664,3,636
12052187,380022,5,3239
9218621,694280,5,2452
3929641,466322,2,1102
13054745,1825620,3,3437
13257441,974402,4,3509
6533110,422485,4,1798
16402628,1902434,5,4306
13070531,845921,5,3444
17228450,2317980,4,4472
893065,2549476,4,273
6375383,651389,4,1754
8132589,408037,4,2163
13753357,223631,5,3624
16686041,2164181,5,4345
1481895,1360895,4,361
8680720,1672221,5,2342
15313763,1523108,5,3962
17005970,243012,1,4402
10295098,2373279,5,2755
9412851,1953713,5,2465
4181687,1424194,5,1145
4744514,1639792,1,1291
16072028,2209618,4,4227
7602365,2031463,4,2043
14652482,2590606,3,3860
7702692,721573,1,2095
10576650,1753524,3,2809
8848524,474276,5,2372
10853516,1530215,5,2890
11916161,25239,3,3197
16343643,1928101,3,4289
8608445,2195071,2,2316
16708635,1192745,4,4355
3299870,1901725,5,886
11868048,724011,4,3170
14698806,1460630,4,3863
9260183,2137537,3,2452
2437520,2019240,3,636
11062180,1805566,5,2942
2742219,205569,4,711
14818584,1046566,4,3893
13491483,359902,4,3579
12592444,322203,4,3348
317940,1158424,4,143
4027923,1898533,5,1110
7750258,2425581,5,2112
11723212,947598,3,3151
7117866,1743664,4,1905
14855823,1021961,5,3903
3397082,1353746,4,900
842892,1041552,4,269
1228321,518475,3,329
11050922,1469890,5,2942
11333658,1066688,5,3058
5518404,742791,5,1542
7672772,158718,3,2095
2108230,302425,3,548
16076010,2578106,4,4227
8608955,1984315,2,2316
2241422,336595,5,571
920549,2610316,5,283
11006143,975592,4,2922
6206613,235124,4,1707
5570216,1078032,4,1558
2964787,1408080,5,788
1044135,42616,3,299
17329847,1267394,5,4496
14435716,782511,3,3817
6484573,1515355,4,1790
9549988,249933,3,2499
3968672,686229,4,1102
3772088,1189060,3,1046
5607704,2154783,5,1561
9070318,2341690,1,2400
3176656,1148157,3,831
14901823,740364,3,3905
4578147,2559089,4,1220
15406592,1805978,3,3970
1937244,1316822,2,483
10967612,1239695,5,2913
15289023,1946810,1,3962
2610457,1788404,4,692
9536193,2587674,4,2498
15137929,2563546,4,3936
15471408,2032798,2,4040
9802376,912315,5,2585
5300996,321649,5,1470
11847842,1780414,3,3165
8419294,19121,5,2209
2314274,1298823,3,599
11583167,1493435,4,3106
8552932,2396772,3,2290
5649135,2542129,4,1571
16577103,214140,4,4330
9869223,731973,2,2612
9655395,2246981,5,2554
15586421,1807510,4,4056
7204531,1725181,3,1939
10686240,1207334,4,2862
5662779,78294,3,1578
12181104,1705196,3,3269
15634424,1522205,4,4080
7516760,1895403,4,2009
16164217,1673072,5,4256
8144286,179881,4,2167
10588750,1740987,5,2823
5895005,2454160,3,1637
12779577,930552,4,3385
1354925,904666,2,334
7013621,209024,3,1901
16527089,2010357,3,4315
3753128,1542310,5,1044
10690239,44235,5,2862
14341025,2286568,3,3782
10045895,2471217,2,2668
769950,689309,3,248
2286650,1445236,4,575
5399086,1880517,4,1509
13781183,972820,5,3624
778340,2376121,4,252
16298581,843085,2,4269
15303939,813740,5,3962
13240334,1602984,4,3496
7867587,110521,3,2122
8528883,2165461,4,2276
1934485,121971,3,483
10942685,831839,4,2913
8555158,73437,4,2290
8253101,1515556,4,2178
14079805,372275,3,3713
9843513,193266,4,2595
12441489,2630827,4,3320
15680440,882429,5,4100
7109522,2147223,5,1905
9599206,2160024,3,2523
9681046,2251109,5,2566
1978990,101914,3,483
2488036,1954854,4,658
5583886,64133,2,1561
4632096,940024,4,1255
6608707,431326,4,1799
12544678,1180237,4,3333
9379916,1747125,4,2462
11373055,1925175,4,3079
5346922,56200,4,1476
14958086,41075,5,3917
14672357,2158175,3,3860
7965267,2230491,4,2139
11752162,1876311,1,3151
2885481,786982,1,758
497710,942568,5,187
8744466,977932,5,2352
7993610,2138401,4,2149
14942807,323684,5,3917
1632067,969772,1,424
5256624,2638856,1,1467
6605194,847950,4,1799
10518532,2406559,3,2800
12019261,2019861,3,3225
6500721,2296294,4,1795
10721719,352002,5,2862
403471,1135444,4,167
7462255,763729,2,2001
6746132,421243,3,1833
15452865,1488171,4,4012
5367427,2246926,3,1482
441056,373372,4,175
4232255,1847237,3,1145
12160607,1177218,4,3267
17154565,1346864,5,4432
6883482,1922690,3,1865
13359500,2030769,3,3538
12237050,2511960,5,3282
13710805,1238623,2,3624
1701623,2530503,4,443
190219,2350141,3,58
6969950,2048294,5,1882
5763827,1682277,5,1599
682498,1664010,5,213
5689870,1571920,1,1585
14500791,2366908,4,3825
1777626,870170,5,457
10609796,2337348,5,2848
9864587,39939,4,2612
8418316,2347154,4,2209
154624,57633,2,44
2826467,2063585,4,748
16176863,89853,4,4260
16521614,1618796,3,4315
13988751,451309,5,3680
16100934,1750371,3,4227
16995135,1598950,5,4402
9078765,341806,2,2400
15065485,2076903,3,3925
2514092,2629551,3,660
13607649,2176763,3,3610
13599504,1837595,5,3610
8155630,1482507,4,2171
13438508,1148462,4,3551
10699515,32141,5,2862
16015972,1166912,2,4216
5724148,2321393,4,1590
14866252,1863635,2,3905
2215551,1120721,4,571
7726824,2640907,4,2104
12702753,2382563,3,3368
5642206,722402,5,1571
9903097,1963047,3,2612
754224,588280,4,241
3191383,1625247,4,833
14590161,2609360,3,3858
12700174,2388881,3,3368
3730426,2342019,4,1032
15072903,1607539,3,3925
9129622,742105,4,2430
16155010,2315069,3,4256
3996692,915193,4,1104
12571732,2152964,4,3342
2686069,1748535,2,708
12903666,250374,5,3423
15364746,1834621,4,3962
1579870,972028,2,406
14408484,1825497,5,3814
14216700,2259237,3,3756
4772089,461070,5,1300
15082228,2445324,1,3925
8001189,575035,2,2152
25884,1183532,2,18
14983306,1641091,3,3920
2057358,107640,5,516
11998035,2264286,4,3223
9426669,235879,5,2465
13481523,787298,5,3579
16307452,1481405,4,4271
11662111,905210,3,3138
7452931,658905,5,2000
16898609,869426,3,4386
16287593,1584128,5,4266
2815661,623557,3,746
10530138,48078,3,2800
5287605,1927420,4,1470
12670146,23472,3,3368
279501,879182,4,111
8539544,2260023,2,2284
6288262,1292096,5,1741
11745911,1631898,2,3151
4493573,1494669,4,1208
3896348,2628123,2,1089
5559373,1703363,5,1547
269147,10791,3,111
2184761,1357209,3,569
11686507,31821,2,3148
8638897,926906,4,2332
6512753,2374726,4,1798
10188907,311641,1,2732
15446210,178803,5,4011
6592844,1423716,4,1799
14842775,1611123,1,3900
12576821,1586276,5,3342
317033,582631,3,138
14452864,1516678,4,3824
3617584,1592631,4,989
11927441,26674,4,3198
3236788,1771725,3,859
15023044,661979,3,3925
3691982,823101,5,1020
12395458,398365,3,3312
1641430,544413,4,425
15097313,83476,1,3927
10153287,1862272,4,2699
88659,738581,4,30
13721449,1972040,4,3624
15057879,716943,5,3925
7724957,121271,4,2103
13365136,771255,3,3538
15932975,217747,3,4159
14109709,1037182,4,3715
1803856,1795694,2,457
15955374,1730124,5,4168
17258390,2082617,3,4479
14193085,194845,3,3740
575562,1325578,4,191
12185659,1777163,5,3269
10522380,1782022,4,2800
8064034,340035,5,2152
11882418,845192,3,3182
11222051,954742,4,3003
7525398,1022821,3,2012
4643525,1219679,3,1255
15842370,1532985,1,4141
6049331,980213,3,1659
14544832,1184432,4,3826
13041914,1190512,3,3434
14105498,505260,2,3715
8130672,750263,4,2163
4238100,850024,3,1145
2032473,387779,4,501
7715357,2241486,5,2102
15408863,53521,4,3972
2283806,2095882,4,571
9411725,2619408,2,2465
2886792,2010413,3,758
8033688,762102,4,2152
5235523,2554657,5,1466
9012306,1848136,3,2391
9586650,2556001,4,2519
8204772,2101411,4,2173
7680064,1325459,1,2095
293001,162026,4,118
11414492,2085500,5,3079
14134416,2147545,3,3728
5131386,1069802,3,1428
10219235,952453,3,2735
4683965,584437,4,1267
16064264,1597273,4,4225
10400306,2432151,5,2782
14434057,141603,4,3817
4029414,1706691,5,1110
6349184,2376328,3,1744
14377034,104137,3,3798
9910005,452299,3,2612
14677903,1603247,3,3860
13967914,260423,1,3670
3786278,1125189,3,1046
11705843,2407320,3,3151
7209502,2086515,2,1939
15147690,2075454,4,3938
5435072,725431,4,1518
14147476,1428688,5,3730
7473574,2454575,2,2001
9421727,558086,5,2465
2861589,305018,2,758
4712742,2086634,4,1277
4679597,226886,1,1267
6041722,1267836,3,1659
8373105,771641,2,2200
9066693,1772185,5,2395
13472294,1830690,4,3573
5305321,1389207,5,1470
10811404,510684,5,2874
208272,2332377,3,77
7965788,762263,3,2139
12522378,419980,4,3333
14810002,416126,5,3893
17312157,1578784,3,4490
3657970,1464523,4,996
6788093,961971,4,1843
11210682,1701781,4,2992
6988017,2540698,5,1890
7176920,244969,3,1918
9384858,826712,4,2462
139070,244685,3,30
16791586,1696335,3,4360
969821,959997,4,290
11597406,442928,3,3113
5437542,2314733,5,1518
7663194,772991,4,2095
17313076,876475,4,4490
6199434,2435889,3,1703
6371679,19106,4,1754
15185475,1651511,4,3938
5012292,1497891,2,1394
17224320,1451131,1,4472
7068829,1913131,4,1905
13785303,2365398,2,3624
10111633,1248712,5,2690
1375582,1962894,5,348
14968514,435476,4,3917
12058383,1060157,4,3253
11068645,1285124,4,2944
11667964,836006,4,3148
10556622,2508827,5,2803
8870154,1388583,4,2372
381597,461949,3,156
13805878,1136740,3,3626
1442563,615704,3,357
14954835,2586314,3,3917
2376296,776288,3,607
8712182,2243435,1,2342
5326380,2124057,5,1470
6294524,1907413,5,1741
5363016,514415,4,1482
14822560,2374380,1,3893
13069381,1955706,4,3444
15171133,227271,3,3938
2751753,740724,4,720
15389295,413385,3,3966
3236722,436984,3,859
3891619,1219960,3,1080
5166964,1489880,3,1428
11628090,273019,2,3135
10627396,973372,3,2851
8695812,1716055,5,2342
2387082,575714,4,607
661420,677222,4,199
865081,2177092,5,270
9235194,1840149,4,2452
12928542,63260,4,3427
4327203,163893,5,1175
9552506,1728262,3,2499
9426793,2062675,4,2465
3297901,1373098,5,886
2609614,1446909,5,692
15903711,1682916,3,4149
11516186,527276,4,3106
1404787,486434,3,356
5370565,2532661,4,1495
13345221,1537482,5,3538
16023751,2222770,5,4216
6768215,1870107,3,1843
3168322,2133016,5,831
752989,827057,3,241
14555841,694422,2,3835
3208762,1956904,3,846
2126731,347827,3,550
14677245,2263982,3,3860
5442096,1563698,1,1518
10543147,2314755,4,2800
9341860,592188,3,2460
6984161,981199,3,1885
13234489,1939632,3,3495
8703799,2324305,2,2342
430133,1710433,4,175
7591564,2590686,4,2040
8580567,2528061,5,2290
6991714,1437166,4,1890
13245792,2543090,4,3500
3227404,268254,3,851
12950295,1305167,4,3427
13728881,1172522,5,3624
13188256,1470123,5,3478
15511940,1258305,3,4043
267375,2298660,3,111
4041077,1257002,4,1110
15832093,2127722,5,4141
10792232,1983646,2,2874
15741983,1916712,3,4123
16336747,2538608,3,4287
9074859,1207822,3,2400
10493312,1000815,4,2796
12123445,1090957,3,3256
8812352,1563429,5,2372
5739662,385367,3,1590
10541676,1441851,3,2800
2705135,9321,4,708
14291790,1422346,3,3768
13818554,218377,4,3626
5267148,1530297,3,1467
563480,2125232,5,191
3712688,2566318,4,1027
348691,2352586,4,143
6478308,629152,3,1788
14199701,861969,4,3742
6949914,2056279,5,1877
15057957,169005,4,3925
12922723,485930,4,3427
4252225,944713,4,1148
9735397,233475,5,2578
7662013,1410169,5,2095
4509925,1997619,3,1220
11320296,1606766,4,3058
6256868,1315392,2,1719
7512521,2367460,4,2009
1323009,1552750,4,331
7726793,2439493,1,2104
12947344,388639,3,3427
14414770,1586494,1,3814
9414749,1274640,3,2465
1134550,1798520,4,312
8038048,961374,5,2152
13051360,542907,4,3437
283315,2011511,5,111
5391573,2012675,3,1503
10415216,931565,4,2782
7347609,2226276,3,1974
13632303,2366612,4,3610
16914805,2372856,4,4389
13706299,1203252,4,3617
15495933,592894,4,4043
907617,1446497,3,273
15525041,2159454,2,4043
6251836,2141427,5,1719
11297676,1434018,5,3046
15336046,1949690,3,3962
6791516,2263982,4,1843
12883924,362008,3,3418
1777361,1689816,5,457
16570373,1614424,4,4330
1443062,213695,3,357
12308490,977117,5,3290
9945260,535898,3,2617
10631569,240716,3,2851
8415484,1446944,5,2209
8153696,2609677,4,2171
16755596,2341237,4,4356
2071321,2293585,3,528
13507383,2157820,3,3581
17001630,408013,4,4402
7104371,1748979,3,1905
14679546,2623472,1,3860
15568575,381564,5,4056
12846171,2537933,4,3414
13516108,1253689,3,3583
4321442,2141727,5,1175
16208445,1797678,1,4262
13981294,2536547,3,3672
1675240,250252,3,442
4518178,882281,3,1220
13854815,1404321,5,3638
345657,2146347,4,143
6492201,2606510,1,1792
5125433,776135,4,1428
13352438,925944,4,3538
4842999,1811506,2,1307
3098586,659029,2,807
10055792,454678,1,2675
9149289,1962563,3,2430
9591846,2299020,3,2519
11875641,1623216,4,3181
2089733,2526741,2,528
6354777,1537919,4,1744
11946726,1293451,2,3198
507321,2077809,5,189
2642260,2139240,4,705
3096413,1716297,3,798
16589872,2226346,3,4330
6305663,1552523,5,1744
8410838,1116129,3,2209
11020193,2252248,4,2922
15467699,591064,3,4033
16557767,1402725,3,4330
6197120,2515480,5,1703
5677025,178266,3,1578
16167899,1301435,4,4256
3509650,82103,3,963
13144070,2548275,4,3463
8492489,1396960,5,2252
4705906,1961777,4,1270
8911610,2124083,5,2379
16796534,1640631,1,4364
7465409,410857,4,2001
12097668,1076515,4,3254
16658582,2121595,5,4345
9055272,1607082,4,2395
7869587,485931,5,2122
11252059,2470194,4,3017
4530072,2323867,4,1220
4949181,1114339,1,1359
12116301,1763141,2,3254
17192701,1509881,3,4472
635000,343896,2,197
7549554,1389779,5,2015
11326611,2232565,4,3058
3439474,1480932,4,937
10826702,2481214,3,2874
12418677,409658,3,3315
7126086,2007305,3,1905
11310479,1008008,3,3047
7290967,466121,4,1962
16932296,1237674,3,4392
978364,401884,2,295
11289805,894461,5,3035
3237989,2257683,3,859
6167160,771516,3,1703
7609721,2250261,4,2047
11629197,2108491,4,3135
1604258,2274659,3,413
3642795,1966042,3,994
1075803,2497812,5,305
10549841,2368268,3,2803
16104423,1967163,4,4227
17047400,381979,2,4418
11800038,1277092,3,3161
12834426,1996490,5,3405
16890952,2143813,1,4384
14231949,1770911,3,3756
17299586,486644,4,4488
10318089,495271,2,2762
15055116,2152094,3,3925
15887057,1096353,4,4147
4116121,623400,5,1144
17049905,1710426,4,4420
731704,1608147,4,240
4006271,1671691,5,1110
13350148,152593,2,3538
165817,382194,5,48
10550149,122955,4,2803
13317750,2046130,4,3526
11483998,1949332,4,3098
12037582,586724,3,3232
10378532,408459,5,2782
14673562,2342200,4,3860
4887580,442924,5,1314
13765848,2350483,5,3624
6651866,154869,4,1804
15162994,2552425,3,3938
939267,1236929,2,289
7876568,985863,2,2122
7878952,2185785,3,2122
12631867,820600,4,3355
6631965,1261357,5,1800
4270339,2286189,5,1151
9522739,1603392,3,2495
12120320,1021534,4,3256
1523647,2450942,2,390
1458709,2266655,4,359
6966584,787237,3,1878
7072427,2623746,3,1905
5461734,351559,2,1532
9368271,1607009,4,2462
15901894,99581,3,4149
13349118,1961875,4,3538
16464988,1301646,5,4306
3642458,2592095,4,994
10665711,2523111,5,2862
1661603,1821646,4,433
4296277,719255,5,1174
15464576,2180817,1,4031
4460153,2114250,5,1202
10073200,2529556,2,2680
4828855,2419112,4,1307
10784926,1101086,5,2874
16466352,22316,4,4306
12172061,1232348,2,3267
4208377,1253608,2,1145
14238571,439521,4,3756
213063,2273779,4,78
4665157,1285876,5,1264
4053722,216790,4,1110
10746072,1023351,5,2866
2460138,486797,4,652
5474202,1637720,5,1542
8841066,223379,2,2372
8619289,1547701,5,2326
6180029,1365071,5,1703
11962939,53243,4,3216
12435334,1579343,3,3320
12727927,2359482,2,3371
16655608,1571662,4,4345
9725189,1222793,3,2578
6143070,1389633,3,1700
13517959,101246,5,3587
14880319,2349538,4,3905
1055191,1488354,3,299
6015267,649969,4,1656
10477139,1317671,1,2783
14451118,1337148,4,3824
17260128,299165,5,4479
8308716,2271424,4,2186
13941308,1296207,5,3650
9963858,2165038,3,2640
12282610,1724382,4,3282
16586151,2152292,3,4330
16854860,785608,4,4374
4782655,2076358,3,1305
12030133,1249387,4,3232
8806160,1259114,4,2372
4146586,333818,4,1144
7334016,980213,2,1971
396682,1680926,3,166
185004,2412566,3,58
11872296,765528,3,3174
6138766,1690279,2,1693
14406828,439457,3,3812
14523254,520472,3,3825
12090298,2157492,1,3254
14565606,86365,4,3840
12177660,844207,3,3268
11568063,1061837,4,3106
12768839,1388677,3,3379
7188009,612653,3,1925
2584783,622945,3,686
576893,2147472,5,191
15447756,1495252,3,4012
14476890,503493,5,3825
13594052,2616306,4,3608
16166828,398194,4,4256
1830603,1933670,5,468
4484950,324074,3,1202
11357787,430418,4,3078
12400999,1655851,3,3313
9497901,573486,5,2478
5398832,219558,1,1509
2956575,446309,5,788
697671,1849945,4,223
9625380,917679,3,2533
13864097,491113,3,3638
15001790,2318461,3,3923
15208042,2273614,4,3938
7649630,561177,3,2095
8046049,1811210,4,2152
7312601,30115,4,1962
5950969,1381132,2,1645
9319165,61841,2,2457
7628899,549375,3,2072
7401881,616944,3,1975
1334363,1461390,3,331
1433914,1122237,4,357
9283548,521850,4,2452
9571132,671338,4,2505
6741930,206910,3,1833
10959338,1715603,5,2913
16582966,1742759,3,4330
13826546,2640203,2,3638
5447550,1054416,2,1525
5263006,1327885,3,1467
3611329,1558651,3,985
61306,1720424,2,28
5035605,1799995,2,1406
1059831,2447365,4,299
8337417,455893,5,2192
2111773,384941,3,548
4626272,2191551,3,1255
649896,413125,3,199
7634331,1738141,2,2072
14659077,1896820,5,3860
2384872,2495333,1,607
2552776,731232,3,674
8978407,1423063,4,2391
7985912,738952,5,2144
5203201,1349717,3,1435
8325377,2400584,3,2192
12350894,846859,5,3290
2090668,1189547,1,528
15332398,946335,5,3962
3983044,1197588,4,1102
1728571,2010474,4,457
6442925,2025949,4,1770
3662283,1459727,4,1001
15032678,351357,5,3925
6124611,278223,5,1692
11412986,2194653,5,3079
6619290,155876,4,1799
43223,1775419,3,28
10544701,1765367,5,2800
13472537,888773,2,3573
13486291,1858522,3,3579
4907977,1190587,4,1324
12008033,824553,4,3224
12097512,1488439,1,3254
2330295,2113480,5,607
15895638,2463612,2,4149
6348811,2384928,5,1744
7281142,504624,3,1962
11943501,418970,4,3198
6042191,2548362,2,1659
1833077,2446490,4,468
4387767,2049584,3,1180
10763764,1277240,3,2868
7384889,2391281,2,1975
9774432,2306050,4,2580
10289799,2201224,2,2755
3536718,1690559,1,964
7583681,1996392,4,2037
1165697,2564160,5,313
2035825,874308,3,501
978151,651885,3,295
10614238,2025682,4,2848
2530961,476873,3,662
12402500,1435891,4,3314
16615443,321089,3,4341
2851041,1673689,1,758
15452588,393740,3,4012
874196,1967395,5,270
14602134,1501569,3,3860
3548975,1941476,4,985
6663800,482705,5,1810
13378841,1089412,1,3538
15398769,749158,4,3966
511102,1959862,5,189
1500450,717655,3,375
15789902,21012,5,4127
9957270,2096648,4,2638
6461167,1921815,4,1770
17263473,658921,3,4479
12418734,1860251,5,3315
12590627,1218802,2,3347
13872396,1900424,1,3638
5369797,2433247,3,1495
10280669,438116,4,2751
2341041,2606108,2,607
7769563,1724893,4,2112
13521776,2464081,5,3590
16073461,2184619,3,4227
15298862,729033,5,3962
3619995,53286,3,989
17174507,322291,2,4454
14616052,2649378,2,3860
3739763,1766053,3,1035
6368390,156796,5,1746
4394379,1694851,5,1180
376828,1513103,4,152
8261420,173086,3,2182
6499162,1869082,5,1795
8012399,397236,1,2152
9193910,2168178,5,2452
10303908,2602942,2,2757
3970341,970244,4,1102
1660295,2086784,3,433
251068,2218527,3,108
6114763,695627,4,1682
1983320,893803,3,483
6110874,688266,4,1682
482058,239178,3,181
16306580,178588,4,4271
13108461,2458647,5,3453
12479285,1137990,4,3320
1214751,2541589,3,313
11976162,1282217,1,3220
7018031,885859,4,1901
3940757,763178,4,1102
17180093,1089498,5,4463
12721867,393925,5,3371
14765247,1356096,3,3879
156887,2152805,3,45
9871876,451330,4,2612
10616591,1969251,4,2851
7469198,388279,3,2001
5531834,1772003,3,1542
11932259,1399852,4,3198
3385535,731973,2,897
15669614,911438,3,4089
6337165,761375,3,1744
9055257,1728187,3,2395
12813699,1289135,4,3385
6104143,220034,4,1682
12530531,1075722,2,3333
7176144,2038866,5,1918
345486,111848,4,143
1304437,109280,4,331
6172889,1713394,3,1703
1088481,1659831,3,311
1878290,918950,4,473
10817709,2000925,3,2874
2279577,1717305,3,571
7520577,1676894,4,2009
11665994,504089,5,3147
17286812,47080,4,4488
2582916,375148,4,686
10400432,2607137,3,2782
2976147,1637709,4,788
7253625,647080,4,1962
11889564,829943,4,3182
8917600,559019,2,2380
3924313,1877868,2,1100
3360483,1821201,3,896
5903556,961545,3,1637
16914577,1486641,3,4389
15315264,277744,5,3962
10606147,2589402,4,2848
15065817,1123529,4,3925
14507623,2376924,3,3825
3480751,943538,3,954
11007226,1158731,3,2922
2033967,694033,4,501
3013543,1087839,4,789
3942851,1234163,2,1102
13178072,487690,3,3469
13226408,2648869,4,3489
11515972,94874,4,3106
12405343,960023,4,3315
9023999,974178,3,2391
7323248,391039,4,1969
9579459,2496715,3,2518
3612268,761585,4,986
6835563,2509336,2,1861
1041690,1219581,3,299
15485300,2051379,4,4043
12217812,1596596,3,3275
14759103,2501833,3,3875
1580530,1506367,3,406
4319021,199,5,1175
3891225,1178494,1,1080
3916990,1029883,4,1096
10570585,306633,3,2809
10584397,1138167,5,2813
14580185,2020475,1,3840
1263569,428336,4,329
12709858,12876,5,3369
7840507,1891979,4,2122
5582994,2452079,4,1561
15640796,431915,5,4080
1888099,2423532,3,482
16905464,2153660,4,4389
8218808,581948,3,2176
13023856,733425,4,3433
1287712,2068674,2,330
5549912,317829,3,1543
4493693,671822,5,1208
12350399,1814661,4,3290
16459056,2558443,5,4306
3991073,1524465,4,1104
1205341,2086999,3,313
11971935,431602,4,3216
12085914,1579628,3,3254
101490,2537578,3,30
16689265,1152342,3,4345
3692642,1578264,3,1020
8309327,648614,4,2186
9815403,2090060,3,2594
15269196,2600557,4,3954
2241719,1902417,5,571
2839098,2487901,1,751
4395684,1623720,5,1180
7906932,1599161,4,2128
15962448,242209,5,4171
8173458,1752638,3,2172
16159958,704117,4,4256
12220192,2538912,5,3276
11122903,2341594,5,2955
6571344,703984,1,1798
9393426,423909,5,2464
706600,626073,4,223
11172034,737385,3,2974
5057454,963686,2,1406
10441603,1070417,3,2782
1115335,1328708,3,312
9977905,498252,1,2659
14132286,2552178,2,3728
12422930,916708,3,3315
3188242,313641,3,833
7955574,2186857,5,2136
14880859,1672808,4,3905
13294983,1332016,1,3522
14522519,2033403,3,3825
5337157,2560915,4,1470
11676269,2204979,2,3148
11657857,2427026,4,3138
4895516,1124974,4,1324
5089552,288956,3,1408
2341803,2038311,3,607
10220237,1909219,4,2735
9819653,2578096,2,2594
1367183,1274768,3,337
8895208,2643296,5,2376
15573719,428836,4,4056
12079181,1422340,3,3254
9220523,1986034,5,2452
6387845,517370,4,1754
7491091,313311,3,2009
8940104,807890,3,2388
3817710,183229,4,1066
7206095,1578114,3,1939
326572,1899375,3,143
10555324,1999087,4,2803
898947,1823838,3,273
4131247,661730,3,1144
4623463,1724345,4,1255
6121975,386254,5,1692
9015785,2261028,4,2391
5979587,2008418,3,1650
9567623,1400206,3,2505
16066304,6319,3,4227
59738,2374932,5,28
8285514,1315051,3,2186
12041918,1872822,4,3239
3332570,2322928,5,886
2655736,1102887,3,705
10825970,2335653,3,2874
8576065,1075263,3,2290
17104375,797111,4,4432
12682953,1713727,3,3368
9054355,572037,2,2395
14240619,2369493,3,3756
8755937,2536322,4,2360
7073191,1731102,5,1905
11490251,2179492,4,3098
4618457,757907,5,1255
14578495,700126,3,3840
5572974,1697865,3,1558
1026543,2259970,3,299
1241147,1973244,5,329
12768477,699493,4,3379
12173162,207793,3,3267
10435764,479077,3,2782
648911,1988492,4,199
11811639,854895,3,3161
6294927,2535503,5,1741
6895693,497262,2,1865
13518104,1164575,5,3587
14123621,888450,4,3725
13823541,318391,2,3638
2887371,1692864,5,758
12742943,588673,4,3371
13015517,2127412,4,3433
12769555,896254,3,3379
16022918,595829,2,4216
9577008,1522620,5,2518
14579443,444566,4,3840
3042278,1791627,3,798
13058715,1992393,4,3437
15470898,2418086,3,4040
1549377,1558912,3,405
5393486,2647162,4,1507
1348019,2513879,3,334
5941264,1378860,2,1645
7168727,237585,3,1918
15279867,398488,4,3960
9239139,2275123,4,2452
13357651,91408,5,3538
3748324,61274,4,1043
1229728,767666,4,329
14168087,781899,4,3730
16482436,671564,5,4306
5096307,1779681,3,1408
1853806,1729096,3,468
10492562,1706866,1,2796
3623380,1438606,3,989
172653,1513817,4,55
4113685,850135,4,1142
12864107,2551320,4,3418
6656875,1354763,3,1810
699774,1152529,5,223
17269691,2543081,5,4479
15793584,911787,3,4127
13922418,2263829,5,3650
286348,2024723,3,111
5767120,1500464,3,1600
13308006,1071308,4,3523
10615170,1683315,4,2848
1300875,1018031,3,331
12835918,385781,5,3405
3420062,361525,5,918
7342454,2096154,4,1974
16554377,111033,3,4330
1346643,638471,2,334
9207823,274911,5,2452
2958679,82103,3,788
2716600,2490923,3,708
11102251,1254980,5,2953
4423759,1059661,3,1200
1842962,866355,3,468
9727419,1934257,4,2578
16000977,1751103,3,4210
2797687,1731527,2,732
15147310,785017,4,3938
2945402,566222,3,763
2139119,2546081,5,550
1224406,378800,4,329
265415,1746766,3,111
16923971,2176465,2,4389
13240418,1781160,3,3496
489299,1073016,3,187
12429175,823358,3,3320
14739543,2385481,3,3870
2310076,1367564,4,599
15516507,1708969,3,4043
1366724,1312635,3,337
4979897,922033,3,1367
19951,1966083,3,18
1683134,1184403,3,442
9030995,146078,5,2395
2319382,786415,4,607
4903110,2235548,4,1324
12805153,753283,4,3385
911799,2199358,5,275
9327066,2517942,3,2457
17009084,795851,3,4402
7693258,10268,3,2095
4198062,911186,1,1145
3460189,254508,3,940
17216761,57344,1,4472
12631949,818227,3,3355
1442261,1658921,3,357
9915874,793754,3,2617
817908,1400870,3,257
9858945,157677,4,2612
307004,1759506,3,122
10509294,1011245,2,2800
7395625,654630,5,1975
14307949,1859685,2,3782
16287015,520615,1,4266
11402764,986142,4,3079
14933049,252054,4,3917
7898107,1850241,3,2128
16775304,1557392,4,4356
5674882,2357551,3,1578
7474731,665252,2,2001
6615050,1191225,5,1799
5551064,2215598,4,1543
321278,1010725,4,143
9566104,518430,4,2499
4979501,2101649,4,1367
16774705,856571,5,4356
1678870,1610234,3,442
12709111,1141065,4,3368
5128831,1716677,4,1428
13728977,668719,3,3624
9167387,1953178,4,2443
12144119,1583564,4,3265
9323958,2367803,4,2457
11423628,573718,3,3082
8476398,1981741,5,2252
11219720,2082275,4,2992
5931528,1271756,5,1642
